"Fiscal Year","County","Region","Confirmed Victims","Victims"
"2022","Collingsworth","1-Lubbock","Not Confirmed","37"
"2022","Collingsworth","1-Lubbock","Confirmed Victim","11"
"2022","Crosby","1-Lubbock","Not Confirmed","53"
"2022","Crosby","1-Lubbock","Confirmed Victim","25"
"2022","Dallam","1-Lubbock","Not Confirmed","94"
"2022","Dallam","1-Lubbock","Confirmed Victim","10"
"2022","Deaf Smith","1-Lubbock","Not Confirmed","191"
"2022","Deaf Smith","1-Lubbock","Confirmed Victim","56"
"2022","Dickens","1-Lubbock","Not Confirmed","10"
"2022","Dickens","1-Lubbock","Confirmed Victim","3"
"2022","Donley","1-Lubbock","Not Confirmed","49"
"2022","Donley","1-Lubbock","Confirmed Victim","16"
"2022","Floyd","1-Lubbock","Not Confirmed","56"
"2022","Floyd","1-Lubbock","Confirmed Victim","8"
"2022","Garza","1-Lubbock","Not Confirmed","52"
"2022","Garza","1-Lubbock","Confirmed Victim","21"
"2022","Gray","1-Lubbock","Not Confirmed","235"
"2022","Gray","1-Lubbock","Confirmed Victim","93"
"2022","Hale","1-Lubbock","Not Confirmed","263"
"2022","Hale","1-Lubbock","Confirmed Victim","131"
"2022","Hall","1-Lubbock","Not Confirmed","32"
"2022","Hall","1-Lubbock","Confirmed Victim","22"
"2022","Hansford","1-Lubbock","Not Confirmed","37"
"2022","Hansford","1-Lubbock","Confirmed Victim","19"
"2022","Hartley","1-Lubbock","Not Confirmed","31"
"2022","Hartley","1-Lubbock","Confirmed Victim","1"
"2022","Hemphill","1-Lubbock","Not Confirmed","13"
"2022","Hemphill","1-Lubbock","Confirmed Victim","4"
"2022","Hockley","1-Lubbock","Not Confirmed","197"
"2022","Hockley","1-Lubbock","Confirmed Victim","66"
"2022","Hutchinson","1-Lubbock","Not Confirmed","284"
"2022","Hutchinson","1-Lubbock","Confirmed Victim","91"
"2022","King","1-Lubbock","Not Confirmed","2"
"2022","Lamb","1-Lubbock","Not Confirmed","134"
"2022","Lamb","1-Lubbock","Confirmed Victim","24"
"2022","Lipscomb","1-Lubbock","Not Confirmed","7"
"2022","Lipscomb","1-Lubbock","Confirmed Victim","3"
"2022","Lubbock","1-Lubbock","Not Confirmed","2,965"
"2022","Lubbock","1-Lubbock","Confirmed Victim","734"
"2022","Lynn","1-Lubbock","Not Confirmed","36"
"2022","Lynn","1-Lubbock","Confirmed Victim","14"
"2022","Moore","1-Lubbock","Not Confirmed","225"
"2022","Moore","1-Lubbock","Confirmed Victim","72"
"2022","Motley","1-Lubbock","Confirmed Victim","3"
"2022","Ochiltree","1-Lubbock","Not Confirmed","72"
"2022","Ochiltree","1-Lubbock","Confirmed Victim","13"
"2022","Oldham","1-Lubbock","Not Confirmed","10"
"2022","Oldham","1-Lubbock","Confirmed Victim","1"
"2022","Parmer","1-Lubbock","Not Confirmed","61"
"2022","Parmer","1-Lubbock","Confirmed Victim","14"
"2022","Potter","1-Lubbock","Not Confirmed","2,089"
"2022","Potter","1-Lubbock","Confirmed Victim","490"
"2022","Randall","1-Lubbock","Not Confirmed","1,282"
"2022","Randall","1-Lubbock","Confirmed Victim","286"
"2022","Roberts","1-Lubbock","Not Confirmed","7"
"2022","Roberts","1-Lubbock","Confirmed Victim","2"
"2022","Sherman","1-Lubbock","Not Confirmed","21"
"2022","Sherman","1-Lubbock","Confirmed Victim","11"
"2022","Swisher","1-Lubbock","Not Confirmed","100"
"2022","Swisher","1-Lubbock","Confirmed Victim","31"
"2022","Terry","1-Lubbock","Not Confirmed","141"
"2022","Terry","1-Lubbock","Confirmed Victim","51"
"2022","Wheeler","1-Lubbock","Not Confirmed","34"
"2022","Wheeler","1-Lubbock","Confirmed Victim","13"
"2022","Yoakum","1-Lubbock","Not Confirmed","29"
"2022","Yoakum","1-Lubbock","Confirmed Victim","10"
"2022","Archer","2-Abilene","Not Confirmed","45"
"2022","Archer","2-Abilene","Confirmed Victim","22"
"2022","Baylor","2-Abilene","Not Confirmed","44"
"2022","Baylor","2-Abilene","Confirmed Victim","6"
"2022","Brown","2-Abilene","Not Confirmed","454"
"2022","Brown","2-Abilene","Confirmed Victim","163"
"2022","Callahan","2-Abilene","Not Confirmed","149"
"2022","Callahan","2-Abilene","Confirmed Victim","87"
"2022","Clay","2-Abilene","Not Confirmed","98"
"2022","Clay","2-Abilene","Confirmed Victim","58"
"2022","Coleman","2-Abilene","Not Confirmed","76"
"2022","Coleman","2-Abilene","Confirmed Victim","38"
"2022","Comanche","2-Abilene","Not Confirmed","114"
"2022","Comanche","2-Abilene","Confirmed Victim","77"
"2022","Cottle","2-Abilene","Not Confirmed","31"
"2022","Cottle","2-Abilene","Confirmed Victim","2"
"2022","Eastland","2-Abilene","Not Confirmed","147"
"2022","Eastland","2-Abilene","Confirmed Victim","106"
"2022","Fisher","2-Abilene","Not Confirmed","30"
"2022","Fisher","2-Abilene","Confirmed Victim","19"
"2022","Foard","2-Abilene","Not Confirmed","10"
"2022","Foard","2-Abilene","Confirmed Victim","3"
"2022","Hardeman","2-Abilene","Not Confirmed","43"
"2022","Hardeman","2-Abilene","Confirmed Victim","6"
"2022","Haskell","2-Abilene","Not Confirmed","56"
"2022","Haskell","2-Abilene","Confirmed Victim","20"
"2022","Jack","2-Abilene","Not Confirmed","91"
"2022","Jack","2-Abilene","Confirmed Victim","31"
"2022","Jones","2-Abilene","Not Confirmed","148"
"2022","Jones","2-Abilene","Confirmed Victim","43"
"2022","Kent","2-Abilene","Not Confirmed","6"
"2022","Kent","2-Abilene","Confirmed Victim","8"
"2022","Knox","2-Abilene","Not Confirmed","29"
"2022","Knox","2-Abilene","Confirmed Victim","6"
"2022","Mitchell","2-Abilene","Not Confirmed","89"
"2022","Mitchell","2-Abilene","Confirmed Victim","35"
"2022","Montague","2-Abilene","Not Confirmed","202"
"2022","Montague","2-Abilene","Confirmed Victim","91"
"2022","Nolan","2-Abilene","Not Confirmed","243"
"2022","Nolan","2-Abilene","Confirmed Victim","105"
"2022","Runnels","2-Abilene","Not Confirmed","115"
"2022","Runnels","2-Abilene","Confirmed Victim","21"
"2022","Scurry","2-Abilene","Not Confirmed","198"
"2022","Scurry","2-Abilene","Confirmed Victim","90"
"2022","Shackelford","2-Abilene","Not Confirmed","28"
"2022","Shackelford","2-Abilene","Confirmed Victim","10"
"2022","Stephens","2-Abilene","Not Confirmed","55"
"2022","Stephens","2-Abilene","Confirmed Victim","55"
"2022","Stonewall","2-Abilene","Not Confirmed","13"
"2022","Taylor","2-Abilene","Not Confirmed","2,013"
"2022","Taylor","2-Abilene","Confirmed Victim","776"
"2022","Throckmorton","2-Abilene","Not Confirmed","14"
"2022","Wichita","2-Abilene","Not Confirmed","1,578"
"2022","Wichita","2-Abilene","Confirmed Victim","572"
"2022","Wilbarger","2-Abilene","Not Confirmed","144"
"2022","Wilbarger","2-Abilene","Confirmed Victim","32"
"2022","Young","2-Abilene","Not Confirmed","179"
"2022","Young","2-Abilene","Confirmed Victim","62"
"2022","Collin","3-Arlington","Not Confirmed","4,429"
"2022","Collin","3-Arlington","Confirmed Victim","1,096"
"2022","Cooke","3-Arlington","Not Confirmed","366"
"2022","Cooke","3-Arlington","Confirmed Victim","163"
"2022","Dallas","3-Arlington","Not Confirmed","17,094"
"2022","Dallas","3-Arlington","Confirmed Victim","5,818"
"2022","Denton","3-Arlington","Not Confirmed","4,766"
"2022","Denton","3-Arlington","Confirmed Victim","1,088"
"2022","Ellis","3-Arlington","Not Confirmed","1,206"
"2022","Ellis","3-Arlington","Confirmed Victim","260"
"2022","Erath","3-Arlington","Not Confirmed","373"
"2022","Erath","3-Arlington","Confirmed Victim","131"
"2022","Fannin","3-Arlington","Not Confirmed","310"
"2022","Fannin","3-Arlington","Confirmed Victim","75"
"2022","Grayson","3-Arlington","Not Confirmed","1,474"
"2022","Grayson","3-Arlington","Confirmed Victim","268"
"2022","Hood","3-Arlington","Not Confirmed","520"
"2022","Hood","3-Arlington","Confirmed Victim","208"
"2022","Hunt","3-Arlington","Not Confirmed","955"
"2022","Hunt","3-Arlington","Confirmed Victim","289"
"2022","Johnson","3-Arlington","Not Confirmed","1,519"
"2022","Johnson","3-Arlington","Confirmed Victim","421"
"2022","Kaufman","3-Arlington","Not Confirmed","1,261"
"2022","Kaufman","3-Arlington","Confirmed Victim","322"
"2022","Navarro","3-Arlington","Not Confirmed","460"
"2022","Navarro","3-Arlington","Confirmed Victim","99"
"2022","Palo Pinto","3-Arlington","Not Confirmed","278"
"2022","Palo Pinto","3-Arlington","Confirmed Victim","85"
"2022","Parker","3-Arlington","Not Confirmed","1,136"
"2022","Parker","3-Arlington","Confirmed Victim","459"
"2022","Rockwall","3-Arlington","Not Confirmed","582"
"2022","Rockwall","3-Arlington","Confirmed Victim","214"
"2022","Somervell","3-Arlington","Not Confirmed","110"
"2022","Somervell","3-Arlington","Confirmed Victim","22"
"2022","Tarrant","3-Arlington","Not Confirmed","15,905"
"2022","Tarrant","3-Arlington","Confirmed Victim","5,506"
"2022","Wise","3-Arlington","Not Confirmed","571"
"2022","Wise","3-Arlington","Confirmed Victim","186"
"2022","Anderson","4-Tyler","Not Confirmed","426"
"2022","Anderson","4-Tyler","Confirmed Victim","102"
"2022","Bowie","4-Tyler","Not Confirmed","858"
"2022","Bowie","4-Tyler","Confirmed Victim","222"
"2022","Camp","4-Tyler","Not Confirmed","103"
"2022","Camp","4-Tyler","Confirmed Victim","38"
"2022","Cass","4-Tyler","Not Confirmed","275"
"2022","Cass","4-Tyler","Confirmed Victim","73"
"2022","Cherokee","4-Tyler","Not Confirmed","633"
"2022","Cherokee","4-Tyler","Confirmed Victim","182"
"2022","Delta","4-Tyler","Not Confirmed","53"
"2022","Delta","4-Tyler","Confirmed Victim","6"
"2022","Franklin","4-Tyler","Not Confirmed","79"
"2022","Franklin","4-Tyler","Confirmed Victim","19"
"2022","Gregg","4-Tyler","Not Confirmed","1,184"
"2022","Gregg","4-Tyler","Confirmed Victim","425"
"2022","Harrison","4-Tyler","Not Confirmed","565"
"2022","Harrison","4-Tyler","Confirmed Victim","125"
"2022","Henderson","4-Tyler","Not Confirmed","916"
"2022","Henderson","4-Tyler","Confirmed Victim","221"
"2022","Hopkins","4-Tyler","Not Confirmed","370"
"2022","Hopkins","4-Tyler","Confirmed Victim","95"
"2022","Lamar","4-Tyler","Not Confirmed","493"
"2022","Lamar","4-Tyler","Confirmed Victim","96"
"2022","Marion","4-Tyler","Not Confirmed","77"
"2022","Marion","4-Tyler","Confirmed Victim","11"
"2022","Morris","4-Tyler","Not Confirmed","137"
"2022","Morris","4-Tyler","Confirmed Victim","44"
"2022","Panola","4-Tyler","Not Confirmed","181"
"2022","Panola","4-Tyler","Confirmed Victim","42"
"2022","Rains","4-Tyler","Not Confirmed","135"
"2022","Rains","4-Tyler","Confirmed Victim","15"
"2022","Red River","4-Tyler","Not Confirmed","163"
"2022","Red River","4-Tyler","Confirmed Victim","28"
"2022","Rusk","4-Tyler","Not Confirmed","348"
"2022","Rusk","4-Tyler","Confirmed Victim","112"
"2022","Smith","4-Tyler","Not Confirmed","1,829"
"2022","Smith","4-Tyler","Confirmed Victim","597"
"2022","Titus","4-Tyler","Not Confirmed","234"
"2022","Titus","4-Tyler","Confirmed Victim","67"
"2022","Upshur","4-Tyler","Not Confirmed","330"
"2022","Upshur","4-Tyler","Confirmed Victim","151"
"2022","Van Zandt","4-Tyler","Not Confirmed","555"
"2022","Van Zandt","4-Tyler","Confirmed Victim","88"
"2022","Wood","4-Tyler","Not Confirmed","297"
"2022","Wood","4-Tyler","Confirmed Victim","78"
"2022","Angelina","5-Beaumont","Not Confirmed","728"
"2022","Angelina","5-Beaumont","Confirmed Victim","278"
"2022","Hardin","5-Beaumont","Not Confirmed","468"
"2022","Hardin","5-Beaumont","Confirmed Victim","106"
"2022","Houston","5-Beaumont","Not Confirmed","168"
"2022","Houston","5-Beaumont","Confirmed Victim","36"
"2022","Jasper","5-Beaumont","Not Confirmed","331"
"2022","Jasper","5-Beaumont","Confirmed Victim","66"
"2022","Jefferson","5-Beaumont","Not Confirmed","1,694"
"2022","Jefferson","5-Beaumont","Confirmed Victim","554"
"2022","Nacogdoches","5-Beaumont","Not Confirmed","424"
"2022","Nacogdoches","5-Beaumont","Confirmed Victim","138"
"2022","Newton","5-Beaumont","Not Confirmed","79"
"2022","Newton","5-Beaumont","Confirmed Victim","16"
"2022","Orange","5-Beaumont","Not Confirmed","848"
"2022","Orange","5-Beaumont","Confirmed Victim","179"
"2022","Polk","5-Beaumont","Not Confirmed","521"
"2022","Polk","5-Beaumont","Confirmed Victim","104"
"2022","Sabine","5-Beaumont","Not Confirmed","80"
"2022","Sabine","5-Beaumont","Confirmed Victim","26"
"2022","San Augustine","5-Beaumont","Not Confirmed","73"
"2022","San Augustine","5-Beaumont","Confirmed Victim","13"
"2022","San Jacinto","5-Beaumont","Not Confirmed","241"
"2022","San Jacinto","5-Beaumont","Confirmed Victim","38"
"2022","Shelby","5-Beaumont","Not Confirmed","181"
"2022","Shelby","5-Beaumont","Confirmed Victim","45"
"2022","Trinity","5-Beaumont","Not Confirmed","130"
"2022","Trinity","5-Beaumont","Confirmed Victim","61"
"2022","Tyler","5-Beaumont","Not Confirmed","263"
"2022","Tyler","5-Beaumont","Confirmed Victim","46"
"2022","Austin","6-Houston","Not Confirmed","174"
"2022","Austin","6-Houston","Confirmed Victim","50"
"2022","Brazoria","6-Houston","Not Confirmed","2,175"
"2022","Brazoria","6-Houston","Confirmed Victim","493"
"2022","Chambers","6-Houston","Not Confirmed","301"
"2022","Chambers","6-Houston","Confirmed Victim","54"
"2022","Colorado","6-Houston","Not Confirmed","139"
"2022","Colorado","6-Houston","Confirmed Victim","27"
"2022","Fort Bend","6-Houston","Not Confirmed","3,643"
"2022","Fort Bend","6-Houston","Confirmed Victim","535"
"2022","Galveston","6-Houston","Not Confirmed","2,253"
"2022","Galveston","6-Houston","Confirmed Victim","659"
"2022","Harris","6-Houston","Not Confirmed","31,156"
"2022","Harris","6-Houston","Confirmed Victim","5,622"
"2022","Liberty","6-Houston","Not Confirmed","991"
"2022","Liberty","6-Houston","Confirmed Victim","162"
"2022","Matagorda","6-Houston","Not Confirmed","331"
"2022","Matagorda","6-Houston","Confirmed Victim","103"
"2022","Montgomery","6-Houston","Not Confirmed","4,680"
"2022","Montgomery","6-Houston","Confirmed Victim","982"
"2022","Walker","6-Houston","Not Confirmed","436"
"2022","Walker","6-Houston","Confirmed Victim","72"
"2022","Waller","6-Houston","Not Confirmed","307"
"2022","Waller","6-Houston","Confirmed Victim","63"
"2022","Wharton","6-Houston","Not Confirmed","352"
"2022","Wharton","6-Houston","Confirmed Victim","52"
"2022","Bastrop","7-Austin","Not Confirmed","810"
"2022","Bastrop","7-Austin","Confirmed Victim","218"
"2022","Bell","7-Austin","Not Confirmed","3,809"
"2022","Bell","7-Austin","Confirmed Victim","1,293"
"2022","Blanco","7-Austin","Not Confirmed","52"
"2022","Blanco","7-Austin","Confirmed Victim","14"
"2022","Bosque","7-Austin","Not Confirmed","199"
"2022","Bosque","7-Austin","Confirmed Victim","35"
"2022","Brazos","7-Austin","Not Confirmed","1,455"
"2022","Brazos","7-Austin","Confirmed Victim","501"
"2022","Burleson","7-Austin","Not Confirmed","173"
"2022","Burleson","7-Austin","Confirmed Victim","43"
"2022","Burnet","7-Austin","Not Confirmed","416"
"2022","Burnet","7-Austin","Confirmed Victim","104"
"2022","Caldwell","7-Austin","Not Confirmed","436"
"2022","Caldwell","7-Austin","Confirmed Victim","107"
"2022","Coryell","7-Austin","Not Confirmed","1,010"
"2022","Coryell","7-Austin","Confirmed Victim","259"
"2022","Falls","7-Austin","Not Confirmed","112"
"2022","Falls","7-Austin","Confirmed Victim","43"
"2022","Fayette","7-Austin","Not Confirmed","183"
"2022","Fayette","7-Austin","Confirmed Victim","53"
"2022","Freestone","7-Austin","Not Confirmed","174"
"2022","Freestone","7-Austin","Confirmed Victim","44"
"2022","Grimes","7-Austin","Not Confirmed","245"
"2022","Grimes","7-Austin","Confirmed Victim","40"
"2022","Hamilton","7-Austin","Not Confirmed","86"
"2022","Hamilton","7-Austin","Confirmed Victim","25"
"2022","Hays","7-Austin","Not Confirmed","1,401"
"2022","Hays","7-Austin","Confirmed Victim","339"
"2022","Hill","7-Austin","Not Confirmed","366"
"2022","Hill","7-Austin","Confirmed Victim","144"
"2022","Lampasas","7-Austin","Not Confirmed","212"
"2022","Lampasas","7-Austin","Confirmed Victim","57"
"2022","Lee","7-Austin","Not Confirmed","151"
"2022","Lee","7-Austin","Confirmed Victim","32"
"2022","Leon","7-Austin","Not Confirmed","107"
"2022","Leon","7-Austin","Confirmed Victim","34"
"2022","Limestone","7-Austin","Not Confirmed","193"
"2022","Limestone","7-Austin","Confirmed Victim","71"
"2022","Llano","7-Austin","Not Confirmed","222"
"2022","Llano","7-Austin","Confirmed Victim","70"
"2022","Madison","7-Austin","Not Confirmed","69"
"2022","Madison","7-Austin","Confirmed Victim","18"
"2022","McLennan","7-Austin","Not Confirmed","2,491"
"2022","McLennan","7-Austin","Confirmed Victim","796"
"2022","Milam","7-Austin","Not Confirmed","225"
"2022","Milam","7-Austin","Confirmed Victim","87"
"2022","Mills","7-Austin","Not Confirmed","27"
"2022","Mills","7-Austin","Confirmed Victim","14"
"2022","Robertson","7-Austin","Not Confirmed","133"
"2022","Robertson","7-Austin","Confirmed Victim","57"
"2022","San Saba","7-Austin","Not Confirmed","54"
"2022","San Saba","7-Austin","Confirmed Victim","11"
"2022","Travis","7-Austin","Not Confirmed","6,722"
"2022","Travis","7-Austin","Confirmed Victim","1,622"
"2022","Washington","7-Austin","Not Confirmed","222"
"2022","Washington","7-Austin","Confirmed Victim","97"
